X1_ACTUALPOSITION,X1_ACTUALVELOCITY,X1_ACTUALACCELERATION,X1_COMMANDPOSITION,X1_COMMANDVELOCITY,X1_COMMANDACCELERATION,X1_CURRENTFEEDBACK,X1_DCBUSVOLTAGE,X1_OUTPUTCURRENT,X1_OUTPUTVOLTAGE,X1_OUTPUTPOWER,Y1_ACTUALPOSITION,Y1_ACTUALVELOCITY,Y1_ACTUALACCELERATION,Y1_COMMANDPOSITION,Y1_COMMANDVELOCITY,Y1_COMMANDACCELERATION,Y1_CURRENTFEEDBACK,Y1_DCBUSVOLTAGE,Y1_OUTPUTCURRENT,Y1_OUTPUTVOLTAGE,Y1_OUTPUTPOWER,Z1_ACTUALPOSITION,Z1_ACTUALVELOCITY,Z1_ACTUALACCELERATION,Z1_COMMANDPOSITION,Z1_COMMANDVELOCITY,Z1_COMMANDACCELERATION,Z1_CURRENTFEEDBACK,Z1_DCBUSVOLTAGE,Z1_OUTPUTCURRENT,Z1_OUTPUTVOLTAGE,S1_ACTUALPOSITION,S1_ACTUALVELOCITY,S1_ACTUALACCELERATION,S1_COMMANDPOSITION,S1_COMMANDVELOCITY,S1_COMMANDACCELERATION,S1_CURRENTFEEDBACK,S1_DCBUSVOLTAGE,S1_OUTPUTCURRENT,S1_OUTPUTVOLTAGE,S1_OUTPUTPOWER,S1_SYSTEMINERTIA,M1_SEQUENCE_NUMBER,M1_CURRENT_FEEDRATE,FEEDRATE,CLAMP_PRESSURE,TARGET,MACHINING_PROCESS_Layer 1 Down_True,MACHINING_PROCESS_Layer 1 Up_True,MACHINING_PROCESS_Layer 2 Down_True,MACHINING_PROCESS_Layer 2 Up_True,MACHINING_PROCESS_Layer 3 Down_True,MACHINING_PROCESS_Layer 3 Up_True,MACHINING_PROCESS_Prep_True,MACHINING_PROCESS_Repositioning_True,MACHINING_PROCESS_Starting_True,MACHINING_PROCESS_end_True,M1_CURRENT_PROGRAM_NUMBER_1.0_True,M1_CURRENT_PROGRAM_NUMBER_4.0_True
0.17543859649122817,0.45812696983340834,0.4642857142857143,0.17543859649122817,0.4545454545454546,0.4879676334594368,0.5139933166248956,0.0646153846153846,0.6363636363636331,0.041774193548387094,0.3762462006079027,0.007009345794392496,0.5103686635944701,0.4671717171717171,0.007009345794392496,0.5095895020188426,0.48800813008130084,0.5132223310479922,0.05904761904761906,0.5,0.007434146341463415,0.3764600773382059,0.04371584699453551,0.0,0.187,0.04371584699453551,0.0,0.0,0.0,0.0,0.0,0.0,0.6925581395348838,0.9888618686071767,0.18133333333333335,0.6927906976744186,1.0,0.2,0.4232538133209806,0.3585046728971963,0.7391304347826093,0.9307692307692308,0.3607627062153851,0.0,0.7111111111111111,0.0,0.0,1.0,1,False,True,False,False,False,False,False,False,False,False,True,False
0.08771929824561431,0.006753714542998557,0.5357142857142857,0.08771929824561431,0.0,0.4879676334594368,0.35171261487050964,0.3897435897435897,0.45454545454545325,0.5467741935483871,0.7413864414605056,0.19976635514018692,0.5074884792626728,0.3489057239057239,0.19976635514018692,0.5095895020188426,0.48800813008130084,0.5812483305137566,0.24380952380952384,0.35714285714285765,0.14009756097560974,0.37641290953129647,0.021857923497267784,0.5833333333333334,0.5,0.021857923497267784,0.0,0.0,0.0,0.0,0.0,0.0,0.5888372093023255,0.9925745790714511,0.6926666666666667,0.5890697674418605,1.0,0.2,0.3504615690037388,0.32859813084112155,0.5652173913043477,0.9230769230769231,0.3336026831619575,0.0,0.17777777777777778,0.3617021276595745,1.0,1.0,0,False,False,False,False,False,False,False,True,False,False,True,False
0.10526315789473717,0.3343088698784331,0.5625714285714286,0.10526315789473717,0.328409090909091,0.6325662042875158,0.3813700918964077,0.2998290598290598,0.5454545454545432,0.20806451612903226,0.453286714631988,0.35747663551401865,0.46417050691244244,0.5330387205387205,0.35747663551401865,0.4582211754149843,0.14654471544715447,0.42810079244947025,0.18721088435374153,0.42857142857142705,0.16897560975609757,0.4037149959631156,0.010928961748633892,0.5833333333333334,0.5,0.010928961748633892,0.0,0.0,0.0,0.0,0.0,0.0,0.26046511627906976,0.9907182238393138,0.355,0.26046511627906976,1.0,0.2,0.4179598319160903,0.3454205607476636,0.6811594202898554,0.9076923076923078,0.35106269798201806,0.0,0.5703703703703704,0.06382978723404255,0.1764705882352941,0.3333333333333335,0,False,False,False,True,False,False,False,False,False,False,True,False
1.0,0.45925258892390813,0.5178571428571429,1.0,0.4545454545454546,0.4879676334594368,0.4824561403508772,0.08649572649572648,0.8181818181818166,0.007806451612903225,0.3766424839367473,1.0,0.5126728110599078,0.5723905723905723,1.0,0.5095895020188426,0.48800813008130084,0.46781230522660494,0.057142857142857155,0.6428571428571423,0.07160975609756097,0.3764238516126291,0.9999999999999999,0.625,0.5625,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5788372093023256,0.0012623215578533107,0.49916666666666665,0.5788372093023256,0.0,0.2,0.11046818648049496,1.0280373831775702e-19,0.9130434782608692,0.0,0.005742404874153257,0.0,0.0,0.06382978723404255,0.1764705882352941,0.3333333333333335,0,False,False,False,False,False,False,False,False,False,False,True,False
0.22807017543859676,0.39554254840162084,0.5447142857142857,0.22807017543859676,0.3863636363636364,0.4879676334594368,0.3834586466165414,0.3114529914529914,0.6363636363636331,0.1629032258064516,0.4202752875995537,0.0,0.5109447004608295,0.5066287878787878,0.0,0.5095895020188426,0.48800813008130084,0.45000445196331584,0.11891156462585037,0.5,0.02946341463414634,0.3784844686185357,0.01311475409836066,0.5833333333333334,0.5,0.01311475409836066,0.0,0.0,0.0,0.0,0.0,0.0,0.06744186046511624,0.9925745790714511,0.5318666666666667,0.06744186046511624,1.0,0.2,0.34781457830129364,0.3069158878504673,0.6231884057971016,0.8692307692307693,0.31032266340187675,0.0,0.6444444444444445,0.0,0.0,0.3333333333333335,1,False,False,False,False,True,False,False,False,False,False,True,False
0.10526315789473717,0.5234128770823954,0.5535714285714286,0.10526315789473717,0.5168181818181818,0.5265552753257672,0.5382205513784462,0.20581196581196576,0.6363636363636331,0.12483870967741935,0.4047314455003655,0.028037383177569986,0.4826036866359447,0.44086700336700335,0.028037383177569986,0.482447285778376,0.5721544715447154,0.4147449025020034,0.22068027210884358,0.5,0.12039024390243902,0.3985095397951812,0.02404371584699455,0.625,0.5625,0.02404371584699455,0.0,0.0,0.0,0.0,0.0,0.0,0.6888372093023256,0.9925745790714511,0.7290000000000001,0.6888372093023256,1.0,0.2,0.31869768057439696,0.3207476635514019,0.7101449275362324,0.9153846153846155,0.3200226716352437,0.0,0.13333333333333333,0.0,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.45981539846915803,0.5268571428571429,0.0,0.4545454545454546,0.4879676334594368,0.4137426900584795,0.17880341880341877,0.6363636363636331,0.010258064516129033,0.3784762033011427,0.06308411214953258,0.5109447004608295,0.5066287878787878,0.06308411214953258,0.5095895020188426,0.48800813008130084,0.51678390170065,0.06585034013605442,0.42857142857142705,0.013853658536585366,0.37641290953129647,0.30819672131147546,0.5833333333333334,0.5625,0.30819672131147546,0.0,0.0,0.0,0.0,0.0,0.0,0.2725581395348837,0.0012994486624960553,0.5008333333333334,0.2725581395348837,0.0,0.2,0.09719749859378617,1.0429906542056076e-19,0.8550724637681153,0.0,0.005747390678385208,0.0,0.0,1.0,0.5294117647058822,1.0,1,False,False,False,False,True,False,False,False,False,False,True,False
0.0,0.4637550652859072,0.6428571428571428,0.0,0.4545454545454546,0.4879676334594368,0.5749791144527987,0.21641025641025635,0.6363636363636331,0.2709677419354839,0.37732580508637603,0.3130841121495327,0.5766129032258065,0.4539141414141414,0.3130841121495327,0.5768842530282638,0.48800813008130084,0.6369869112278514,0.3755102040816327,0.42857142857142705,0.22829268292682925,0.4661804699783283,0.021857923497267784,0.5833333333333334,0.5,0.021857923497267784,0.0,0.0,0.0,0.0,0.0,0.0,0.39325581395348835,0.9907182238393138,0.429,0.39325581395348835,1.0,0.2,0.40604837375508707,0.2998130841121496,0.7101449275362324,0.9076923076923078,0.30256265681518313,0.0,0.2,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False
0.1578947368421053,0.3208014407924358,0.4642857142857143,0.1578947368421053,0.31818181818181823,0.4879676334594368,0.39223057644110276,0.29811965811965807,0.45454545454545325,0.22419354838709676,0.4635979762225385,0.007009345794392496,0.5097926267281107,0.4539141414141414,0.007009345794392496,0.5095895020188426,0.48800813008130084,0.4989404327308343,0.043265306122448985,0.35714285714285765,0.038634146341463414,0.37642597628861596,0.01311475409836066,0.5833333333333334,0.5,0.01311475409836066,0.0,0.0,0.0,0.0,0.0,0.0,0.7083720930232558,0.9888618686071767,0.24966666666666665,0.7086046511627907,1.0,0.2,0.4788406180723289,0.3465420560747664,0.6521739130434785,0.9153846153846155,0.3452426930419979,0.0,0.40740740740740744,0.06382978723404255,0.1764705882352941,1.0,1,False,False,False,False,False,True,False,False,False,False,True,False
0.10526315789473717,0.5781179648806843,0.5089285714285714,0.10526315789473717,0.5772727272727274,0.6548444724674234,0.6154970760233919,0.3794871794871794,0.5454545454545432,0.22258064516129034,0.4712929475587703,0.029205607476635476,0.44642857142857145,0.49347643097643096,0.029205607476635476,0.4510430686406461,0.8193089430894309,0.41082717478407976,0.26149659863945585,0.42857142857142705,0.1925853658536585,0.4354789019674499,0.021857923497267784,0.5833333333333334,0.5,0.021857923497267784,0.0,0.0,0.0,0.0,0.0,0.0,0.4274418604651163,0.9888618686071767,0.368,0.4274418604651163,1.0,0.2,0.42193031796975805,0.38130841121495335,0.6231884057971016,0.9,0.38598272762213925,0.0,0.014814814814814815,0.06382978723404255,0.1764705882352941,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False
0.2807017543859649,0.5267897343538946,0.5178571428571429,0.2807017543859649,0.5227272727272727,0.4879676334594368,0.5532581453634086,0.17606837606837603,0.6363636363636331,0.14693548387096772,0.4015765072525105,0.22429906542056055,0.5097926267281107,0.4539141414141414,0.22429906542056055,0.5095895020188426,0.48800813008130084,0.42293651500311635,0.19809523809523813,0.5,0.1324878048780488,0.37641290953129647,0.0,0.625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3744186046511628,0.9888618686071767,0.3596666666666667,0.37465116279069766,1.0,0.2,0.472223141316216,0.35289719626168226,0.7681159420289863,0.9153846153846155,0.3568827029220383,0.0,0.9037037037037038,0.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False
